therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status,month_id,avg_schedule_stability_score_0_100,avg_workload_density_ratio,productive_utilization_ratio,idle_hour_ratio,overtime_hour_ratio,coverage_gap_day_ratio,burnout_exposure_day_ratio,burnout_risk_score_0_100,burnout_band,integrity_band,coaching_priority_band,managerial_story,therapist_name_perf,upsell_score_0_100,total_commercial_score_0_100,bonus_reward_eligibility_flag,commercial_reward_reason,top3_therapist_flag,bottom3_therapist_flag,refresh_training_required_flag,refresh_training_reason,coaching_action_recommendation
TCS_00159,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-03-01,2021-03-31,12,therapist,full_time,yes,160.43,73.86,46.04,4239.56,57.4,26.43,60.27,37.87,13.0,5.79,4.95,1.97,15.58,85.64,80.73,43.8345,88.19999999999999,96.88,96.06,25.435,83.185,6.362000000000007,0,66.46,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-03,87.96,0.648152,0.6481517233148582,0.2885157286650567,0.0,0.0,0.0,22.695435294117644,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist B,43.07564646173624,53.598605553954926,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00160,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-04-01,2021-04-30,12,therapist,full_time,yes,142.83,68.24,47.78,4176.29,61.2,29.24,64.26,38.02,15.17,10.5,4.23,2.27,18.9,78.51,85.8,46.121500000000005,89.94,99.32,95.46,26.595,82.155,4.750000000000004,0,68.11,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-04,80.9233,0.6,0.6000001758499929,0.3279997289097558,0.0,0.0,0.0,22.40685105882353,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist B,48.37935950014909,57.258147725082,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00161,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-05-01,2021-05-31,12,therapist,full_time,yes,142.95,55.26,38.66,3258.13,58.96,22.79,61.91,40.99,13.14,5.26,6.82,2.12,18.99,80.37,83.43,42.2865,80.82,98.44,95.76,27.065,81.9,8.720000000000004,0,64.51,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-05,77.7603,0.757429,0.7574293456583507,0.1989079747292134,0.0,0.0,0.0,28.49062282352941,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,38.72217444295017,50.3266959436226,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00162,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-06-01,2021-06-30,12,therapist,full_time,yes,157.65,72.76,46.15,4194.61,57.65,26.61,60.53,32.35,10.99,10.6,6.55,2.49,23.53,76.4,89.27,42.831,88.31,97.13,95.02,21.67,82.83500000000001,6.322000000000002,0,65.64,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-06,81.7503,0.621945,0.6219451942852161,0.3100050466818067,0.0,0.0,0.0,22.823964,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist B,43.25051709217075,53.32578440069392,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00163,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-07-01,2021-07-31,12,therapist,full_time,yes,157.66,61.53,39.03,3720.1,60.46,23.6,63.48,34.8,11.5,9.19,6.19,3.05,23.79,76.46,89.05,41.7665,81.19,99.94,93.9,23.15,82.755,8.158000000000001,0,64.27,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-07,76.0361,0.777712,0.7777119116444443,0.1822761955893113,0.0,0.0,0.0,33.17477388235294,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,38.52160508323893,50.10838279578141,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00164,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-08-01,2021-08-31,12,therapist,full_time,yes,146.38,67.51,46.12,3804.19,56.35,25.99,59.17,39.94,10.22,5.62,4.46,2.36,19.07,83.92,88.68,43.3885,88.28,95.83,95.28,25.08,86.30000000000001,6.828000000000001,0,66.42,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-08,81.6097,0.84835,0.8483500464952626,0.1243528868664886,0.0,0.0,0.0,34.16801247058824,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,37.180508970424526,50.33827993373349,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00165,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-09-01,2021-09-30,12,therapist,full_time,yes,157.42,58.67,37.27,3364.72,57.35,21.37,60.22,28.55,10.11,7.12,4.78,1.64,14.85,80.03,91.49,38.916,79.43,96.83,96.72,19.33,85.75999999999999,9.823999999999998,0,62.56,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-09,77.8056,0.757596,0.7575963007297045,0.1987710950024248,0.0,0.0,0.0,28.48911623529412,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,36.93276636540054,48.465021500970295,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00166,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-10-01,2021-10-31,12,therapist,full_time,yes,154.2,64.27,41.68,3806.71,59.23,24.69,62.19,34.22,11.03,10.44,6.28,1.39,11.0,89.2,91.53,42.106,83.84,98.71,97.22,22.625,90.365,7.258000000000001,0,66.21,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-10,74.018,0.811216,0.8112153968101703,0.1548034527727752,0.0,0.0,0.0,30.205275294117648,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,40.75441072075452,52.20942589641498,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00167,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-11-01,2021-11-30,12,therapist,full_time,yes,141.49,71.18,50.31,4374.72,61.46,30.92,64.53,35.39,10.83,5.81,7.25,1.18,9.66,89.94,82.79,46.0525,92.47,99.06,97.64,23.11,86.36500000000001,3.624,0,69.15,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-11,81.7163,0.6,0.600000168586729,0.3279997622253495,0.0,0.0,0.0,24.311691058823527,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist B,49.34879335384474,58.25933634461461,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00168,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2021-12-01,2021-12-31,12,therapist,full_time,yes,138.73,69.72,50.26,4102.32,58.84,29.57,61.78,36.99,13.29,7.07,4.89,2.23,18.17,87.56,89.74,45.727,92.42,98.32,95.54,25.14,88.65,4.150000000000008,0,69.15,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2021-12,89.697,0.671315,0.6713154200343168,0.2695211739114987,0.0,0.0,0.0,25.03200705882353,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist B,46.29757720900825,56.58116746495455,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00169,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-01-01,2022-01-31,12,therapist,full_time,yes,138.03,73.54,53.28,4395.49,59.77,31.84,62.76,48.29,20.65,16.28,4.02,3.61,31.25,86.15,86.1,49.90849999999999,95.44,99.25,92.78,34.47,86.125,2.846000000000001,0,71.75,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2022-01,91.4358,0.6,0.5999998368235419,0.3280003211314531,0.0,0.0,0.0,23.14535105882353,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist B,49.85239366786108,59.7063165173236,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00170,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-02-01,2022-02-28,12,therapist,full_time,yes,140.22,87.96,62.73,5134.23,58.37,36.62,61.29,54.23,26.95,14.0,4.93,3.42,29.01,80.91,91.28,54.56199999999999,95.11,97.85,93.16,40.59,86.095,3.4999999999999973,0,73.63,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2022-02,89.164,0.6155,0.6154995895969653,0.3152903630053982,0.0,0.0,0.0,27.53267294117647,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist B,51.00265487390569,61.18496018064813,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00171,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-03-01,2022-03-31,12,therapist,full_time,yes,152.25,101.65,66.77,5770.67,56.77,37.9,59.61,39.96,23.98,16.23,5.4,3.25,24.96,90.27,94.83,52.83,91.07,96.25,93.5,31.97,92.55,5.721999999999998,0,71.87,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2022-03,75.4208,0.849128,0.8491283173643192,0.123714715687678,0.0,0.0,0.0,34.92898635294117,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,48.29991797372478,58.90645488554864,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00172,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-04-01,2022-04-30,12,therapist,full_time,yes,156.29,86.19,55.15,4916.28,57.04,31.46,59.89,45.89,19.09,11.22,2.68,2.57,23.21,84.7,84.26,49.01349999999999,97.31,96.52,94.86,32.49,84.48,2.982000000000001,0,71.04,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2022-04,78.5349,0.889156,0.8891561939699549,0.0908919415732124,0.0,0.0,0.0,35.49712964705882,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,41.94351947022472,55.0369357086236,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00173,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-05-01,2022-05-31,12,therapist,full_time,yes,158.69,103.94,65.5,6060.74,58.31,38.19,61.23,52.61,18.74,8.56,4.7,3.0,23.43,90.38,94.42,54.036,92.34,97.79,94.0,35.675,92.4,4.548000000000002,0,73.35,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2022-05,77.7673,0.714378,0.7143784996401991,0.2342096141978353,0.0,0.0,0.0,31.226818117647056,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,51.30805995688789,61.22693297628834,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00174,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-06-01,2022-06-30,12,therapist,full_time,yes,158.48,98.86,62.38,6037.38,61.07,38.1,64.12,53.48,18.87,8.75,2.71,2.53,23.55,81.49,87.16,54.06,95.46,99.45,94.94,36.175,84.32499999999999,2.5419999999999963,0,73.41,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2022-06,84.4167,0.763602,0.7636017036211993,0.1938465221772597,0.0,0.0,0.0,27.08710188235294,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,53.918522253295095,62.68968723931231,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00175,TH_002,Therapist B,MLT_OUTLET_001,Valletta,Malta,monthly,2022-07-01,2022-07-31,12,therapist,full_time,yes,158.93,101.49,63.86,5636.75,55.54,35.47,58.32,44.83,23.87,9.29,5.2,3.27,25.47,94.63,88.6,52.095,93.98,95.02,93.46,34.35,91.615,5.054,0,72.1,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2022-07,84.6794,0.950552,0.9505523581172526,0.0405470686224287,0.0,1.0,1.0,40.87106807843137,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist B,42.83356412876331,56.00346027081982,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
