manager_action_queue_id,source_record_id,queue_source,action_scope,action_priority,action_title,action_note,owner,outlet_id,outlet_or_entity_name,period_label
MAQ_00654,CRL_01416,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | massage,2019-10-01 to 2019-10-31
MAQ_00655,CRL_01417,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2019-10-01 to 2019-10-31
MAQ_00656,CRL_01419,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2019-10-01 to 2019-10-31
MAQ_00657,MSL_00143,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema,2019-11-01 to 2019-11-30
MAQ_00658,CRL_01421,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2019-11-01 to 2019-11-30
MAQ_00659,CRL_01426,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | massage,2019-11-01 to 2019-11-30
MAQ_00660,CRL_01427,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2019-11-01 to 2019-11-30
MAQ_00661,CRL_01429,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2019-11-01 to 2019-11-30
MAQ_00662,MSL_00144,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema,2019-12-01 to 2019-12-31
MAQ_00663,CRL_01431,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2019-12-01 to 2019-12-31
MAQ_00664,CRL_01432,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2019-12-01 to 2019-12-31
MAQ_00665,CRL_01436,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | massage,2019-12-01 to 2019-12-31
MAQ_00666,CRL_01437,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2019-12-01 to 2019-12-31
MAQ_00667,CRL_01438,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | scrub,2019-12-01 to 2019-12-31
MAQ_00668,CRL_01439,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2019-12-01 to 2019-12-31
MAQ_00669,MSL_00145,management_kpi_signal_layer,outlet_period,high,Commercial Growth,push pricing discipline and upsell | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema,2020-01-01 to 2020-01-31
MAQ_00670,CRL_01441,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2020-01-01 to 2020-01-31
MAQ_00671,CRL_01446,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | massage,2020-01-01 to 2020-01-31
MAQ_00672,CRL_01447,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2020-01-01 to 2020-01-31
MAQ_00673,CRL_01449,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2020-01-01 to 2020-01-31
MAQ_00674,MSL_00146,management_kpi_signal_layer,outlet_period,high,Commercial Growth,push pricing discipline and upsell | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema,2020-02-01 to 2020-02-29
MAQ_00675,CRL_01451,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2020-02-01 to 2020-02-29
MAQ_00676,CRL_01452,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2020-02-01 to 2020-02-29
MAQ_00677,CRL_01456,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | massage,2020-02-01 to 2020-02-29
MAQ_00678,CRL_01457,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2020-02-01 to 2020-02-29
MAQ_00679,CRL_01459,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Softening phase: monitor conversion and protect booking quality before demand shock deepens.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2020-02-01 to 2020-02-29
MAQ_00680,MSL_00169,management_kpi_signal_layer,outlet_period,high,Commercial Growth,push pricing discipline and upsell | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema,2022-01-01 to 2022-01-31
MAQ_00681,CRL_01681,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2022-01-01 to 2022-01-31
MAQ_00682,CRL_01686,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | massage,2022-01-01 to 2022-01-31
MAQ_00683,CRL_01687,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2022-01-01 to 2022-01-31
MAQ_00684,CRL_01689,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2022-01-01 to 2022-01-31
MAQ_00685,MSL_00170,management_kpi_signal_layer,outlet_period,high,Commercial Growth,push pricing discipline and upsell | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema,2022-02-01 to 2022-02-28
MAQ_00686,CRL_01691,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2022-02-01 to 2022-02-28
MAQ_00687,CRL_01696,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | massage,2022-02-01 to 2022-02-28
MAQ_00688,CRL_01697,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2022-02-01 to 2022-02-28
MAQ_00689,CRL_01699,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2022-02-01 to 2022-02-28
MAQ_00690,MSL_00171,management_kpi_signal_layer,outlet_period,high,Commercial Growth,push pricing discipline and upsell | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema,2022-03-01 to 2022-03-31
MAQ_00691,CRL_01701,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2022-03-01 to 2022-03-31
MAQ_00692,CRL_01702,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2022-03-01 to 2022-03-31
MAQ_00693,CRL_01706,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | massage,2022-03-01 to 2022-03-31
MAQ_00694,CRL_01707,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2022-03-01 to 2022-03-31
MAQ_00695,CRL_01709,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2022-03-01 to 2022-03-31
MAQ_00696,MSL_00172,management_kpi_signal_layer,outlet_period,high,Commercial Growth,push pricing discipline and upsell | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema,2022-04-01 to 2022-04-30
MAQ_00697,CRL_01711,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2022-04-01 to 2022-04-30
MAQ_00698,CRL_01712,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2022-04-01 to 2022-04-30
MAQ_00699,CRL_01716,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | massage,2022-04-01 to 2022-04-30
MAQ_00700,CRL_01717,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2022-04-01 to 2022-04-30
MAQ_00701,CRL_01719,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2022-04-01 to 2022-04-30
MAQ_00702,MSL_00173,management_kpi_signal_layer,outlet_period,high,Commercial Growth,push pricing discipline and upsell | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema,2022-05-01 to 2022-05-31
MAQ_00703,CRL_01721,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2022-05-01 to 2022-05-31
MAQ_00704,CRL_01726,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | massage,2022-05-01 to 2022-05-31
MAQ_00705,CRL_01727,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,review pricing upsell and mix | Strong rebound: push monetization carefully while preventing burnout and execution slippage.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2022-05-01 to 2022-05-31
